title,tag,info,comments,content
哈利·波特与魔法石（纪念版）,豆瓣图书标签: J.K.罗琳,[英] J. K. 罗琳 / 苏农 / 人民文学出版社 / 2014-10-1 / 29.00元,(1443人评价),"“哈利·波特”系列十五周年纪念版
全书修订，全新封面，排版疏朗，字号放大，用纸考究，适合收藏
《纽约时报》超级畅销书，荣获《出版人周刊》最佳图书奖、英国国家..."
哈利·波特与火焰杯,豆瓣图书标签: J.K.罗琳,J.K.罗琳 (J.K.Rowling) / 马爱新 / 人民文学出版社 / 2001-5-1 / CNY 56.00,(538人评价),哈利想要逃离恶毒的德思礼一家，还想和赫敏、罗恩还有韦斯莱一家去看魁地奇世界杯赛。他总是希望见到秋·张，一个他暗恋的女孩，渴望与她走进一个美丽的故事，他想搞清...
偶发空缺,豆瓣图书标签: J.K.罗琳,[英] J. K. 罗琳 / 任战、向丁丁 / 人民文学出版社 / 2012-10 / 57.00元,(4438人评价),巴里•菲尔布拉泽在高尔夫俱乐部外的猝死掀起了帕格镇的轩然大波。以镇上第一家庭自居的莫里森家自然视空出来的议席为囊中物，可惜其他人并不这样想。整天在家里打老婆...
诗翁彼豆故事集,豆瓣图书标签: J.K.罗琳,[英] J. K. 罗琳 / 马爱农 / 人民文学出版社 / 2008-12 / 18.00元,(4989人评价),《诗翁彼豆故事集》故事情节与《哈利·波特》紧密相关又独立成篇。它是《哈利·波特与死亡圣器》中霍格沃茨魔法学校校长邓布利多留给赫敏的一本书。这本故事集由《巫师...
哈利·波特与密室,豆瓣图书标签: J.K.罗琳,J.K.罗琳 (J.K.Rowling) / 马爱新 / 人民文学出版社 / 2000-9-1 / CNY 32.00,(657人评价),哈利在霍格沃茨魔法学校的第二个学年充满了新的苦恼和恐怖，包括一位极为自命不凡的新教授吉德罗·洛哈特；一个时常在女生盥洗室中出没的幽灵“哭泣的桃金娘”；还有他...
诗翁彼豆故事集,豆瓣图书标签: J.K.罗琳,[英]J.K.罗琳 / 马爱农 / 人民文学出版社 / 2018-4-1,(132人评价),《诗翁彼豆故事集》是J.K.罗琳撰写的一本童话故事集，故事情节与小说“哈利·波特”系列紧密相关又独立成篇。它是《哈利·波特与死亡圣器》中霍格沃茨魔法学校校长...
哈利·波特与凤凰社（纪念版）,豆瓣图书标签: J.K.罗琳,[英] J. K. 罗琳 / 马爱农、马爱新 / 人民文学出版社 / 2014-10 / 68元,(452人评价),"在一条寂静的走廊尽头有一扇门，这一幕萦绕在哈利·波特的梦中，使他时常在半夜醒来，惊惧尖叫。
哈利·波特面对的不仅是即将到来的O.W.L.考试，他还要面对一位..."
哈利·波特与阿兹卡班囚徒,豆瓣图书标签: J.K.罗琳,J.K.罗琳 (Rowling J.K.) / 马爱农、马爱新 / 人民文学出版社 / 2009-4-1 / CNY 36.00,(597人评价),十二年来，在令人恐惧的要塞阿兹卡班，一直关押着一个著名的囚犯，名叫小天狼星布莱克。他的罪名是用一句咒语杀害了十三个人，据说他还是伏地魔的忠实追随者，哈利的父...
神奇动物在哪里,豆瓣图书标签: J.K.罗琳,[英] J. K. 罗琳 / 马爱农、马珈 / 人民文学出版社 / 2017-4 / 58,(550人评价),"读懂“哈利·波特”，从前传开始
《神奇动物在哪里》
J.K.罗琳首次挑战电影编剧
纽特·斯卡曼德邀请你一同探索魔法世界新纪元！

冒险家、神奇动物学家纽特·..."
﻿向左走·向右走,豆瓣图书标签: 幾米,幾米 / 生活·读书·新知三联书店 / 2002-8 / 16.00元,(95311人评价),“她习惯向左走，他习惯向右走，他们始终不曾相遇。”《向左走·向右走》是几米首次表现男女感情的长篇图文创作。男女主角彼此在生活中的巧妙关系，构成了整个故事的设...
地下铁,豆瓣图书标签: 幾米,幾米 / 辽宁教育出版社 / 2002-2 / 32.00元,(47960人评价),"社会高速发展，来来往往的地下铁路成为了城市文明与社会生活的缩影，从入口到出口，地下铁路将你从起点带到终点，抑或是另一个起点。
故事讲一个失明的小女孩，在15..."
月亮忘記了,豆瓣图书标签: 幾米,幾米 / 格林 / 2000-2-1 / NT$ 299,(43160人评价),"看不見的，是不是就等於不存在？

記住的，是不是永遠不會消失？每一個黃昏過後，大家焦慮地等待，卻再也沒有等到月亮升起。

潮水慢慢平靜下來，海洋凝固成一面漆..."
星空,豆瓣图书标签: 幾米,幾米 / 大塊文化 / 2009-5-1 / NT369,(18400人评价),《星空》以一种年龄的视角，描绘了一类无法和世界沟通的孩子 ，从对社会的恐慌、逃避到逐步认识自我的过程。《星空》的画面精彩、震撼、美轮美奂，是几米目前最辉煌的...
月亮忘记了,豆瓣图书标签: 幾米,幾米 / 海豚出版社 / 2010-1 / 32.00元,(2220人评价),《月亮忘记了》创作于1999年台湾9.21大地震前夕，在那样的时期，它曾经至于许多孤单的心。有如一车车微笑的月亮，运往每个哀伤的黑暗城市。但是，当城市外在的...
我不是完美小孩,豆瓣图书标签: 幾米,幾米 / 海豚出版社 / 2011-4 / 38.00元,(5605人评价),本书描述了一个三年级小女生郝完美在学习、生活，尤其是与大人相处中的困惑与烦恼。大人从长大的那一天起就开始留恋和怀念童年的美好，幻想能再次回到童年，经历了生活...
我的心中每天开出一朵花,豆瓣图书标签: 幾米,幾米 / 辽宁教育出版社 / 2002-2 / 24.00元,(22306人评价),《我的心中每天开出一朵花》是幾米“手绘图像”的梦想之作，每天都画下一朵花，象征着梦想与期望，更是一种生命力的展现。书中有一个男主角，并有一只小兔子、小女孩陪...
时光电影院,豆瓣图书标签: 幾米,几米 / 海豚出版社 / 2012-4 / 45.00元,(2766人评价),“爸爸，你为什么哭了？”“没事没事，只是因为这部电影的结局太感人了。”女孩的妈妈在她很小的时候就离开了，每次女孩哭着要找妈妈时，爸爸就会说：“走，我们去看电...
照相本子,豆瓣图书标签: 幾米,幾米 / 大塊文化出版公司 / 2001-6-18 / TWD 480,(16990人评价),《照相本子》，幾米是攝影師、主人翁、配角以及佈景， 他是誰不重要，重要的是他玩得很高興，這種高興揉合了許多種記憶元素，歡樂的、憂愁的、哀傷的……但這些記憶經...
我的世界都是你,豆瓣图书标签: 幾米,幾米 / 现代出版社 / 2016-7-31 / 55.00元,(598人评价),"（简体中文版）幾米2016年全新绘本作品！ 欢迎光临这间奇幻又瑰丽的旅店！打开房门，找回继续前进的勇气！
全亚洲最知名的绘本大师——幾米，巅峰新作！
你一定..."
又寂寞又美好,豆瓣图书标签: 幾米,幾米 / 辽宁教育出版社 / 2004-3 / 45.00元,(16021人评价),《又寂寞又美好》是作者在1996年至1999年与血癌抗争的日子里，重新体验与领悟生活，那段“又寂寞又美好”特殊岁月的记录。此册与之前色彩缤纷的几米作品有很大...
故事的开始,豆瓣图书标签: 幾米,幾米 / 海豚出版社 / 2014-10 / 42.00元,(362人评价),"一切的梦想，如果没有开始，哪来的精彩故事呢？
在幾米创作刚满10年的时候，《故事的开始》出版了，当时编辑介绍里写：
“他的畅销作品，我们能一一细数；他成名前..."
我的错都是大人的错,豆瓣图书标签: 幾米,幾米 绘 / 现代出版社 / 2009-5 / 29.00,(11825人评价),"有个十岁女儿的几米，愈来愈能体会存在于大人与小孩之间的矛盾；明明有浓浓的爱，却常常搞得彼此怒目而视，眼看着可爱的天使在下一秒钟化身成恶魔。
身为父亲的几米头..."
微笑的鱼,豆瓣图书标签: 幾米,幾米 / 辽宁教育出版社 / 2004-7 / 20.00元,(14384人评价),“我拥有一条像狗一样忠心，像猫一样贴心，像爱人一样深情的鱼。她始终带着微笑的表情……”几米绘出一个男子深泓如海一样的幽闭内心，这是献给全世界所有大人和孩子的...
不爱读书不是你的错,豆瓣图书标签: 幾米,幾米 / 九州出版社 / 2018-10 / 48.00,(329人评价),街上的书店渐渐没有人去注意它了，以往爱到书店里面晃荡的人们，越来越少出现了。热爱阅读的书店老板，让他的小孩召集以往爱在书店晃荡的朋友们一起讨论，到底大家还爱...
蓝石头,豆瓣图书标签: 幾米,幾米 / 现代出版社 / 2006-4 / 36.00元,(11384人评价),"当寂寞以天崩地裂之势袭卷而来， 唯有强烈的思念才能引领它回到想望的地方……
蓝石头静静躺在森林深处，度过了一万年之久。它以为它会永远待在这里，直到地老天荒。..."
我只能為你畫一張小卡片,豆瓣图书标签: 幾米,幾米 / 大塊文化出版股份有限公司 / 2002-2-4 / TWD 350,(17983人评价),"每个人都有送卡片的经验，常常卡片打开了，却不知道要写什麽？
想说的话很多，千头万绪，最後只好写着：「祝你幸福」、「身体健康」、「万事如意」……
这样的表达方..."
拥抱,豆瓣图书标签: 幾米,幾米 / 海豚出版社 / 2012-12 / 32.00元,(1671人评价),"没有任何一个拥抱该被忘记，每个拥抱都闪耀著动人的祕密
一隻红毛狮在草原上睡午觉，突然天上掉下来一个盒子砸在他头上，他生气地把盒子咬碎，盒子裡掉出一本书。一本..."
向左走向右走,豆瓣图书标签: 幾米,幾米 / 海豚出版社 / 2012-7 / 46.00元,(953人评价),"她习惯向左走，他习惯向右走，他们始终不曾相遇。
就像都市里大多数人一样，一辈子也不会认识，却一直生活在一起……
但是，人生总有许多巧合，两条平行线也可能会有..."
走向春天的下午,豆瓣图书标签: 幾米,幾米 / 现代出版社 / 2010 / 45.00元,(5099人评价),"云的上面是天堂，天堂的天空也有云吗？
这是一个春天的下午，我知道，前方某处，将会有人给我一个拥抱。
本书描绘了一个小女孩带着对朋友的回忆去履行和朋友的约定的..."
﻿爱过你,豆瓣图书标签: 张小娴,张小娴 / 北京联合出版公司 / 2019-4-18 / 46.80,(239人评价),"一生中要遇到多少人，要失望和伤心多少次，要酒醉后跌倒多少回，才会终于遇见那个让我们嘴角含笑、眼睛发亮，把我们捧在手心里疼着的人？
生命中的某一天，有个人突然..."
面包树上的女人,豆瓣图书标签: 张小娴,张小娴 / 南海出版公司 / 2001-4 / 16.00元,(23876人评价),"《面包树上的女人》是作者的第一部长篇小说，也是成名作，作品先在香港《明报》连载。
关于面包和爱情，是一种人生态度吧？而在面包树上的女人是最彷徨的一种。"
谢谢你离开我,豆瓣图书标签: 张小娴,张小娴 / 湖南文艺出版社 / 2013-4 / 30.00元,(7430人评价),本书是张小娴的最新爱情散文。主题是离开，实际是透过离开讲女人的成长，告诉我们爱一个人只有两条路，给他自由，或是成为很棒的女人。无论单身与否，首先要有自己的独...
我这辈子有过你,豆瓣图书标签: 张小娴,张小娴 / 湖南文艺出版社 / 2014-3-1 / CNY 32.00,(1296人评价),张小娴《我这辈子有过你》（曾用名《三个A Cup的女人》），讲述了三个始终在爱情里颠沛流离的女人，那么义无反顾地寻觅世间的温暖，那么死心眼儿地爱着她们的男人...
永不永不说再见,豆瓣图书标签: 张小娴,张小娴 / 北京十月文艺出版社 / 2008-3 / 25.00元,(8860人评价),"她相信承诺，喜欢一切美好的东西；漂亮的衣服、美味的食物、男人的诺言。
她找寻幸福，然后发现：失望，有时候也是一种幸福。因为有所期待，才会失望。
遗憾，也是一..."
请至少爱一个像男人的男人,豆瓣图书标签: 张小娴,张小娴 / 湖南文艺出版社 / 2017-8 / 39.80元,(357人评价),"我们总是先活给别人看，后来才懂得活给自己看。
日子漫长，青春不再，一生的时光如许有限，请不要荒凉了你自己。
长夜寂寥，如果可以，为什么要孤单？
可他必须是你..."
三个A Cup的女人,豆瓣图书标签: 张小娴,张小娴 / 南海出版公司 / 2001-1 / 16.00元,(11674人评价),一个男人对女人最大的歉疚，也许是不能给她名分，所以他用许多的爱来赎罪。没有人会完全了解爱情，每个人都在追求，书里讲述一些作者追求过程的经验及体会。或许站在一...
拥抱,豆瓣图书标签: 张小娴,张小娴 / 北京十月文艺出版社 / 2008-3 / 25.00元,(5238人评价),《拥抱》是我第二本散文精选的名字，因为这是我最喜欢的一种“运动”。有时候，我觉得自己像一只树熊，喜欢爬到情人身上，四肢牢牢地搂住他，头枕在他肩上，任凭他多么...
我的爱如此麻辣,豆瓣图书标签: 张小娴,张小娴 / 北京十月文艺出版社 / 2011-5 / 22.00元,(2933人评价),《我的爱如此麻辣》讲述了：夏如星是一个不知天高地厚、任性率真二十多岁女孩，父亲在香港铜锣湾经营一家坚持只卖白汤与红汤的传统麻辣火锅店，如星也在父亲的庇荫下无...
三月里的幸福饼,豆瓣图书标签: 张小娴,张小娴 / 上海译文出版社 / 2000-12 / 11.00元,(5879人评价),《三月里的幸福饼》内容简介：爱情对某些人而言是轻而易举的，对某些人而言却总是一再错过。无法掌握的爱情，正如书中的情节。这篇作品是张小娴的一篇长篇小说，作品中...
我终究是爱你的,豆瓣图书标签: 张小娴,张小娴 / 北京十月文艺出版社 / 2010-1 / 20.00元,(7144人评价),《我终究是爱你的》讲述了，喜喜，一个三餐不继的小舞者，虽然热爱跳舞，却总在每次的选角中落空，无依无靠的她，只能在心里与失踪多年的哥哥对话。一纸遗产继承通知却...
后来我学会了爱自己,豆瓣图书标签: 张小娴,张小娴 / 湖南文艺出版社 / 2018-12-1 / 48.0,(78人评价),"爱情缺席的时候，你像公主一样宠自己。
爱情翩然降临的时候，自会有一个人宠你。
你不知道你爱的那个人哪一天会厌倦你。你唯一可以做的，是使自己拥有被任何人爱上的..."
